Datetime,Location Name,Tsu,Vol,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description
2000-07-15 01:30:00,JAPAN:  NEAR S COAST HONSHU:  NII-JIMA,True,False,34.319,139.26,10.0,6.1,,,,,,10.0,1.0,,1.0,,,20.0,1.0,,,,,10.0,1.0,,1.0,,,20.0,1.0
2000-07-30 12:25:00,JAPAN:  HONSHU:  S,True,False,33.901,139.376,10.0,6.5,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
2000-10-06 04:30:00,"JAPAN:  HONSHU:  W:  OKAYAMA, TOTTORI",False,False,35.456,133.134,10.0,6.7,9.0,,,,,130.0,3.0,150.0,4.0,104.0,3.0,2230.0,4.0,,,,,130.0,3.0,150.0,4.0,104.0,3.0,2230.0,4.0
2001-03-24 06:27:00,"JAPAN:  HIROSHIMA, OKAYAMA, HONSHU, KAGAMA",False,False,34.083,132.526,50.0,6.8,9.0,2.0,1.0,,,161.0,3.0,500.0,4.0,,,3700.0,4.0,2.0,1.0,,,161.0,3.0,500.0,4.0,,,3700.0,4.0
2002-03-26 03:45:00,JAPAN:  RYUKYU ISLANDS,True,False,23.346,124.09,33.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-26 09:24:00,"JAPAN:  HONSHU:  IWATE, MIYAGI, YAMAGATA, AKITA",False,False,38.849,141.568,68.0,7.0,,,,,,143.0,3.0,233.0,4.0,,,720.0,3.0,,,,,143.0,3.0,233.0,4.0,,,720.0,3.0
2003-07-25 15:13:00,"JAPAN:  HONSHU:  MIYAGI, IWATE",False,False,38.432,141.003,10.0,5.5,,,,,,569.0,3.0,411.0,4.0,,,1025.0,4.0,,,,,569.0,3.0,411.0,4.0,,,1025.0,4.0
2003-09-20 03:54:00,JAPAN:  HONSHU:  TOKYO,False,False,34.998,140.172,52.0,5.7,,,,,,7.0,1.0,,1.0,,,,2.0,,,,,7.0,1.0,,1.0,,,,2.0
2003-09-25 19:50:00,JAPAN:  HOKKAIDO,True,False,41.815,143.91,27.0,8.3,,,,,,849.0,3.0,90.0,4.0,,,,,2.0,1.0,,,849.0,3.0,90.0,4.0,,,,
2003-10-15 07:30:00,JAPAN:  NEAR S COAST HONSHU:  ATSUGI,False,False,35.457,139.871,78.0,5.2,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2003-10-31 01:06:00,JAPAN:  EAST COAST HONSHU,True,False,37.812,142.619,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-05 10:07:00,JAPAN:  HONSHU:  W COAST: KYOTO,True,False,33.07,136.618,14.0,7.2,,,,,,4.0,1.0,,1.0,,,,,,,,,4.0,1.0,,1.0,,,,
2004-09-05 14:57:00,"JAPAN:  HONSHU:  W COAST: KYOTO, WAKAYAMA, SAKAI",True,False,33.184,137.071,10.0,7.4,,,,,,40.0,1.0,,1.0,,,,,,,,,40.0,1.0,,1.0,,,,
2004-10-23 08:56:00,JAPAN:  HONSHU:  NIIGATA PREFECTURE,False,False,37.226,138.779,16.0,6.6,,40.0,1.0,,,3183.0,4.0,28000.0,4.0,6000.0,4.0,,,40.0,1.0,,,3183.0,4.0,28000.0,4.0,6000.0,4.0,,
2004-10-27 01:40:00,JAPAN:  HONSHU:  NIIGATA PREFECTURE,False,False,37.284,138.885,14.0,5.9,,,,,,5.0,1.0,,1.0,1.0,1.0,,,,,,,5.0,1.0,,1.0,1.0,1.0,,
2004-11-08 02:15:00,JAPAN:  HONSHU:  NIIGATA PREFECTURE,False,False,37.396,138.862,10.0,5.5,,,,,,8.0,1.0,,1.0,,,,,,,,,8.0,1.0,,1.0,,,,
2004-11-28 18:32:00,"JAPAN:  HOKKAIDO:  BEKKAI, KUSHIRO, NEMOURO",True,False,43.006,145.119,39.0,7.0,,,,,,24.0,1.0,,1.0,,,,1.0,,,,,24.0,1.0,,1.0,,,,1.0
2004-12-06 14:15:00,JAPAN:  HOKKAIDO:  KUSHIRO,False,False,42.9,145.228,35.0,6.8,,,,,,4.0,1.0,,,,,,,,,,,4.0,1.0,,,,,,
2004-12-14 05:56:00,"JAPAN:  HOKKAIDO:  OBIRO, HABORO, TOMAMAE",False,False,44.119,141.793,10.0,5.8,,,,,,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,
2005-01-19 06:11:00,JAPAN:  EAST COAST HONSHU,True,False,34.064,141.491,28.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-20 01:53:00,"JAPAN:  KYUSHU:  FUKUOKA, GENKAI",False,False,33.807,130.131,10.0,6.6,,1.0,1.0,,,500.0,3.0,,2.0,65.0,2.0,,,1.0,1.0,,,500.0,3.0,,2.0,65.0,2.0,,
2005-07-23 07:34:00,JAPAN:  HONSHU:  TOKYO,False,False,35.498,139.982,61.0,5.9,,,,,,27.0,1.0,,1.0,1.0,1.0,,,,,,,27.0,1.0,,1.0,1.0,1.0,,
2005-08-16 02:46:00,JAPAN:  EAST COAST HONSHU,True,False,38.276,142.039,36.0,7.2,,,,,,56.0,2.0,,1.0,1.0,1.0,,,,,,,56.0,2.0,,1.0,1.0,1.0,,
2005-11-14 21:38:00,JAPAN:  EAST COAST HONSHU,True,False,38.107,144.896,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01 07:11:00,JAPAN:  HONSHU:  S. OF,True,True,31.394,140.131,10.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-11 20:01:00,JAPAN:  KYUSHU,False,False,33.129,131.141,140.0,6.3,,,,,,8.0,1.0,,,,,,,,,,,8.0,1.0,,,,,,
2007-03-25 00:41:00,JAPAN:  HONSHU:  W COAST,True,False,37.336,136.588,8.0,6.7,5.0,1.0,1.0,,,359.0,3.0,,3.0,13556.0,4.0,,,1.0,1.0,,,359.0,3.0,,3.0,13556.0,4.0,,
2007-04-15 03:19:00,JAPAN:  HONSHU:  W,False,False,34.807,136.239,16.0,4.6,,,,,,12.0,1.0,,2.0,63.0,1.0,,,,,,,12.0,1.0,,2.0,63.0,2.0,,
2007-07-16 01:13:00,JAPAN:  HONSHU:  W COAST,True,False,37.57,138.478,10.0,6.6,,9.0,1.0,,,1088.0,4.0,12500.0,4.0,,,875.0,3.0,9.0,1.0,,,1088.0,4.0,12500.0,4.0,,,875.0,3.0
2007-09-28 13:38:00,JAPAN:  VOLCANO ISLANDS,False,False,22.013,142.668,260.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-07 16:45:00,JAPAN:  HONSHU:  E COAST,False,False,36.158,141.521,39.0,6.8,,,,,,6.0,1.0,,1.0,,,,,,,,,6.0,1.0,,1.0,,,,
2008-06-13 23:43:00,JAPAN:  HONSHU:  TOKYO,False,False,39.03,140.881,8.0,6.9,,13.0,1.0,,,357.0,3.0,,3.0,,,614.0,3.0,13.0,1.0,,,357.0,3.0,,3.0,,,614.0,3.0
2008-07-19 02:39:00,JAPAN:  OFF EAST COAST OF HONSHU ISLAND,True,False,37.552,142.214,22.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-23 15:26:00,JAPAN:  HONSHU:  N,False,False,39.802,141.464,108.0,6.8,,1.0,1.0,,,200.0,3.0,,2.0,90.0,2.0,90.0,2.0,1.0,1.0,,,200.0,3.0,,2.0,,,90.0,2.0
2008-09-11 00:20:00,JAPAN:  HOKKAIDO,True,False,41.892,143.754,25.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-10 20:07:00,JAPAN:  HONSHU:  S COAST,True,False,34.743,138.264,40.0,6.4,,1.0,1.0,,,123.0,3.0,,3.0,,,5192.0,4.0,1.0,1.0,,,123.0,3.0,,3.0,,,5192.0,4.0
2009-12-17 23:45:00,JAPAN:  HONSHU:  ITO,False,False,34.921,139.261,7.0,4.9,,,,,,7.0,1.0,,1.0,,,,,,,,,7.0,1.0,,1.0,,,20.0,1.0
2010-02-26 20:31:00,"JAPAN:  TORI SHIMA, OKINAWA",True,False,25.93,128.425,25.0,7.0,,,,,,2.0,1.0,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,
2010-12-21 17:19:00,JAPAN:  BONIN ISLANDS,True,False,26.901,143.698,14.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-09 02:45:00,JAPAN:  HONSHU:  E COAST,True,False,38.435,142.842,32.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-11 05:46:00,JAPAN:  HONSHU,True,False,38.297,142.372,30.0,9.1,,1475.0,4.0,,,6157.0,4.0,4401.709,4.0,2473.0,4.0,5618.0,4.0,18428.0,4.0,,,6167.0,4.0,220136.6,4.0,123661.0,4.0,280920.0,4.0
2011-03-11 06:15:00,JAPAN:  NEAR E COAST HONSHU,False,False,36.281,141.111,43.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-11 06:25:00,JAPAN:  OFF EAST COAST HONSHU,False,False,38.058,144.59,19.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-07 14:32:00,JAPAN: NEAR E COAST HONSHU,True,False,38.276,141.588,42.0,7.1,,3.0,1.0,,,132.0,3.0,,1.0,,,,,3.0,1.0,,,132.0,3.0,,1.0,,,,
2011-04-11 08:16:00,JAPAN:  HONSHU,False,False,37.001,140.401,11.0,6.6,,7.0,1.0,,,,,,1.0,3.0,1.0,,,7.0,1.0,,,,,,1.0,3.0,1.0,,
2011-07-10 00:57:00,JAPAN:  HONSHU:  E COAST,True,False,38.034,143.264,23.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-14 09:08:00,JAPAN:  HOKKAIDO,True,False,40.887,144.944,12.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-07 08:18:00,JAPAN:  HONSHU:  MIYAGI PREFECTURE,True,False,37.89,143.949,31.0,7.2,,,,,,11.0,1.0,,,,,,,,,,,11.0,1.0,,,,,,
2013-04-12 20:33:00,JAPAN,False,False,34.369,134.828,14.0,5.8,,,,,,24.0,1.0,,1.0,,,,1.0,,,,,24.0,1.0,,1.0,,,,1.0
2013-04-17 08:57:00,JAPAN: MIYAKEJIMA,False,False,33.958,139.352,9.0,5.8,,,,,,3.0,1.0,,1.0,,,,2.0,,,,,3.0,1.0,,1.0,,,,2.0
2013-10-25 17:10:00,JAPAN:  HONSHU:  E COAST,True,False,37.156,144.661,35.0,7.1,6.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,
2014-03-13 17:06:00,JAPAN:  SOUTHWESTERN,False,False,33.684,131.825,79.0,6.3,7.0,,,,,18.0,1.0,,1.0,,,,,,,,,18.0,1.0,,1.0,,,,
2014-07-11 19:22:00,JAPAN:  SANRIKU,True,False,37.005,142.453,20.0,6.5,5.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,
2014-11-22 13:08:00,"JAPAN:  NAGANO:  HAKUBA, OTARI",False,False,36.641,137.888,9.0,6.2,9.0,,,,,46.0,1.0,2.0,2.0,213.0,3.0,1624.0,4.0,,,,,46.0,1.0,2.0,2.0,213.0,3.0,1624.0,4.0
2015-02-16 23:06:00,JAPAN:  HONSHU,True,False,39.856,142.881,23.0,6.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-02 16:51:00,JAPAN:  HONSHU:  S. OF,True,True,31.529,140.213,10.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-30 11:23:00,JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND],False,False,27.839,140.493,664.0,7.8,6.0,,,,,12.0,1.0,,,,,,,,,,,12.0,1.0,,,,,,
2015-11-13 20:51:00,JAPAN:  KYUSYU ISLAND,True,False,31.001,128.873,12.0,6.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15 16:25:00,"JAPAN:  KUMAMOTO, OITA",False,False,32.791,130.754,10.0,7.0,8.0,50.0,1.0,,,1500.0,4.0,20000.0,4.0,80000.0,4.0,,4.0,50.0,1.0,,,1500.0,4.0,20000.0,4.0,80000.0,4.0,,4.0
2016-08-20 09:01:00,JAPAN:  OFF EAST COAST HONSHU,True,False,40.394,143.68,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21 05:08:00,JAPAN:  KURAYOSHI,False,False,35.374,133.809,6.0,6.2,6.0,,,,,7.0,1.0,100.0,4.0,2.0,1.0,160.0,3.0,,,,,7.0,1.0,100.0,4.0,2.0,1.0,160.0,3.0
2016-11-21 20:59:00,JAPAN: NEAR E COAST HONSHU,True,False,37.393,141.387,9.0,6.9,7.0,,,,,15.0,1.0,,1.0,,,,,,,,,15.0,1.0,,1.0,,,,
2018-04-08 16:32:00,JAPAN:  SHIMANE PREFECTURE,False,False,35.259,132.553,10.0,5.7,,,,,,8.0,1.0,,3.0,,,429.0,3.0,,,,,8.0,1.0,,3.0,,,429.0,3.0
2018-05-06 06:03:00,JAPAN:  HONSHU:  S. OF,True,True,31.444,140.193,10.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-17 22:59:00,JAPAN:  OSAKA,False,False,34.825,135.639,10.0,5.5,,5.0,1.0,,,417.0,3.0,7000.0,4.0,,,6766.0,4.0,5.0,1.0,,,417.0,3.0,7000.0,4.0,,,6766.0,4.0
2018-09-05 18:07:00,JAPAN:  HOKKAIDO,False,False,42.686,141.929,35.0,6.6,7.0,44.0,1.0,,,660.0,3.0,2000.0,4.0,,3.0,15000.0,4.0,44.0,1.0,,,660.0,3.0,2000.0,4.0,,3.0,15000.0,4.0
2019-06-18 13:22:00,JAPAN:  NIIGATA PREFECTURE,True,False,38.646,139.472,12.0,6.4,,,,,,28.0,1.0,,2.0,,,144.0,3.0,,,,,28.0,1.0,,2.0,,,144.0,3.0
2021-02-13 14:07:00,JAPAN:  OFF FUKUSHIMA,True,False,37.745,141.749,49.0,7.1,9.0,1.0,1.0,,,186.0,3.0,7700.0,4.0,798.0,3.0,19758.0,4.0,1.0,1.0,,,186.0,3.0,7700.0,4.0,798.0,3.0,19758.0,4.0
2021-03-20 09:09:00,JAPAN:  HONSHU ISLAND,False,False,38.452,141.648,43.0,7.0,7.0,,,,,11.0,1.0,550.0,4.0,,,,,,,,,11.0,1.0,550.0,4.0,,,,
2022-03-16 14:36:00,JAPAN:  OFF FUKUSHIMA,True,False,37.702,141.587,63.0,7.3,9.0,4.0,1.0,,,247.0,3.0,8800.0,4.0,217.0,3.0,56718.0,4.0,4.0,1.0,,,247.0,3.0,8800.0,4.0,217.0,3.0,56718.0,4.0
2023-05-05 05:42:00,"JAPAN: HONSHU: ISHIKAWA, TOYAMA",True,False,37.54,137.305,8.0,6.2,8.0,1.0,1.0,,,34.0,1.0,,2.0,3.0,1.0,351.0,3.0,1.0,1.0,,,34.0,1.0,,2.0,3.0,1.0,351.0,3.0
